"N","Город","Зарплата.в.месяц","Изменение.зарплаты.за.12.месяцев","Должность","exp","current_job_exp","Язык.программирования","Специализация","Возраст","Пол","Образование","Университет","Еще.студент","Уровень.английского","Размер.компании","Тип.компании","Предметная.область"
28,"Киев",8600,1100,"Senior Software Engineer",10,2,"C#/.NET",,33,"мужской","Высшее","НТУУ «КПИ»","False","продвинутый","до 10 человек","Продуктовая","Cloud Computing"
29,"Киев",8500,1000,"Senior Software Engineer",8,2,"JavaScript",,30,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","до 50 человек","Стартап","Big Data, Data Science, E-commerce"
30,"Киев",8500,4000,"Director of Engineering / Program Director",10,"0.25",,,36,"мужской","Высшее","ВНУ им. Даля","False","продвинутый","до 200 человек","Аутстаффинговая","GameDev, High Load Systems"
31,"Харьков",8500,500,"Software Engineer",2,2,"Java",,21,"мужской","Еще студент","ХНУРЭ","True","средний","свыше 1000 человек","Аутсорсинговая","Media"
32,"Львов",8400,400,"System Architect",8,2,"C#/.NET",,24,"мужской","Высшее","ЛНУ им. Франко","False","продвинутый","свыше 1000 человек","Аутсорсинговая","Automotive, Cloud Computing, Embedded"
33,"Киев",8384,4200,"Sales manager",2,2,,,21,"мужской","Еще студент","НАУ","True","выше среднего","до 10 человек","Аутсорсинговая","Fintech, Logistics"
34,"Киев",8300,0,"Senior Software Engineer",7,2,"TypeScript",,28,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","до 10 человек","Стартап","Logistics, Medtech"
35,"Одесса",8145,3845,"Team/Technical Lead",10,3,"Other",,27,"мужской","Высшее","ОНАС","False","средний","свыше 1000 человек","Аутсорсинговая","Big Data, Cloud Computing, Data Science"
36,"Киев",8100,0,"Director of Engineering / Program Director",10,5,,,33,"мужской","Высшее","НТУУ «КПИ»","False","продвинутый","до 50 человек","Продуктовая","Інша"
37,"Львов",8000,0,"Software Engineer",10,5,"C#/.NET",,32,"мужской","Высшее","ЛНУ им. Франко","False","выше среднего","до 10 человек","Другая","Blockchain, Fintech, Medtech"
38,"Киев",8000,3000,"Senior Software Engineer",9,2,"TypeScript",,29,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Gambling, Media"
39,"Киев",8000,2500,"Team/Technical Lead",6,"0.25","C#/.NET",,24,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Fintech, High Load Systems, Mobile"
40,"Львов",8000,-100,"Junior QA engineer",2,"0.5",,"Manual QA",23,"женский","Незаконченное высшее",,"False","средний","до 10 человек","Продуктовая","E-commerce"
41,"Киев",8000,0,"Senior Software Engineer",9,4,"Clojure",,28,"мужской","Высшее","КНУСА","False","выше среднего","до 200 человек","Продуктовая","Blockchain, Fintech, Mobile"
42,"Киев",8000,1500,"System Architect",10,"0.5","C#/.NET",,45,"мужской","Высшее",,"False","выше среднего","до 50 человек","Аутстаффинговая","Cloud Computing, E-commerce"
43,"Львов",8000,3000,"Senior Software Engineer",8,5,"TypeScript",,27,"мужской","Незаконченное высшее","ЛНУ им. Франко","False","выше среднего","до 10 человек","Продуктовая","AR/VR, GameDev"
44,"Харьков",8000,1600,"Software Engineer",8,2,"JavaScript",,32,"мужской","Высшее","Другой вуз","False","ниже среднего","до 10 человек","Продуктовая","Media"
45,"Киев",8000,3000,"Director of Engineering / Program Director",10,7,,,32,"мужской","Высшее","НТУУ «КПИ»","False","продвинутый","до 200 человек","Продуктовая","Інша"
46,"Киев",8000,2000,"HR",9,1,,,30,"женский","Высшее","КНУ им. Шевченко","False","продвинутый","до 1000 человек","Продуктовая","GameDev"
47,"Киев",8000,500,"Director of Engineering / Program Director",10,1,,,34,"мужской","Высшее","НТУУ «КПИ»","False","продвинутый","до 50 человек","Аутсорсинговая","Logistics"
48,"Одесса",8000,500,"Project manager",7,4,,,30,"мужской","Среднее",,"False","средний","до 10 человек","Другая","Gambling, GameDev"
49,"Винница",8000,8000,"QA Engineer","0.5",0,,"Manual QA",23,"женский","Два высших","ХНУ им. Каразина","False","средний","до 1000 человек","Аутсорсинговая","GameDev"
50,"Киев",8000,0,"Senior Software Engineer",5,"0.5","TypeScript",,24,"мужской","Высшее","Другой вуз","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Інша"
51,"Киев",8000,0,"System Architect",10,2,"Java",,36,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Аутстаффинговая","Telecom"
52,"Киев",8000,0,"Senior Software Engineer",10,2,"Ruby/Rails",,33,"мужской","Высшее","ДонНУ им. Васыля Стуса","False","продвинутый","до 10 человек","Продуктовая","Cloud Computing"
53,"Другой",7800,800,"System Architect",9,5,"Python",,29,"женский","Высшее","НТУУ «КПИ»","False","выше среднего","до 1000 человек","Продуктовая","Logistics"
54,"Киев",7600,300,"Software Engineer",10,1,"Objective-C",,34,"мужской","Высшее","ДонНТУ","False","продвинутый","свыше 1000 человек","Продуктовая","Internet of Things"
55,"Киев",7600,1000,"Director of Engineering / Program Director",10,10,,,36,"мужской","Высшее","НТУУ «КПИ»","False","продвинутый","свыше 1000 человек","Аутсорсинговая","Fintech"
56,"Киев",7500,400,"Director of Engineering / Program Director",10,2,,,30,"мужской","Высшее","Другой вуз","False","продвинутый","до 50 человек","Продуктовая","Big Data, High Load Systems, Mobile"
57,"Николаев",7500,1000,"DevOps",8,3,,,30,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Продуктовая","Automotive, Big Data, Logistics"
58,"Днепр",7500,500,"Senior Project manager / Program Manager",10,10,,,40,"мужской","Высшее",,"False","выше среднего","до 50 человек","Продуктовая","Fintech, High Load Systems"
59,"Кропивницкий",7500,100,"Junior Software Engineer",0,"0.5","1С",,21,"женский","Техникум / Колледж","ЗНТУ","False","элементарный","до 10 человек","Другая","Manufacturing, Travel, Uberfication"
60,"Луцк",7500,1500,"Product Manager",4,2,,,24,"мужской","Высшее","ДонНТУ","False","средний","до 50 человек","Продуктовая","AR/VR"
61,"Львов",7500,1200,"Team/Technical Lead",8,"0.25","Java",,29,"мужской","Высшее","Львовская Политехника","False","продвинутый","до 200 человек","Аутсорсинговая","E-commerce"
62,"Львов",7500,0,"Director of Engineering / Program Director",10,3,,,32,"мужской","Высшее","Львовская Политехника","False","выше среднего","до 50 человек","Продуктовая","Adtech, Media"
63,"Киев",7500,4000,"Senior Software Engineer",10,"0.5","C#/.NET",,33,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 200 человек","Аутсорсинговая","Insurance"
64,"Киев",7500,0,"Senior Software Engineer",3,"0.5","C#/.NET",,29,"мужской","Два высших","КНУ им. Шевченко","False","продвинутый","свыше 1000 человек","Аутсорсинговая","Logistics, Medtech"
65,"Черновцы",7500,4000,"Senior Software Engineer",10,1,"PHP",,29,"мужской","Высшее",,"False","средний","до 50 человек","Аутстаффинговая","ERP"
66,"Киев",7400,800,"Director of Engineering / Program Director",10,"0.25",,,40,"мужской","Высшее","НТУУ «КПИ»","False","продвинутый","свыше 1000 человек","Аутстаффинговая","Fintech, Gambling"
67,"Харьков",7400,0,"System Architect",10,1,"C",,29,"мужской","Высшее","ХНУРЭ","False","продвинутый","до 10 человек","Стартап","Інша"
68,"Ровно",7300,2000,"Software Engineer",9,0,"Python",,29,"мужской","Высшее","НТУУ «КПИ»","False","продвинутый","до 10 человек","Стартап","Medtech"
69,"Ровно",7300,2000,"Software Engineer",9,"0.25","Python",,29,"мужской","Высшее","НТУУ «КПИ»","False","продвинутый","до 10 человек","Стартап","Medtech"
70,"Киев",7250,250,"Team/Technical Lead",8,2,"Golang",,32,"мужской","Высшее","НАУ","False","продвинутый","до 200 человек","Продуктовая","High Load Systems, Security"
71,"Киев",7200,2450,"Project manager",10,"0.5",,,34,"мужской","Высшее","ЧНУ им. Федьковича","False","продвинутый","до 10 человек","Стартап","E-commerce"
72,"Ивано-Франковск",7200,1000,"Team/Technical Lead",8,2,"JavaScript",,25,"мужской","Техникум / Колледж",,"False","продвинутый","до 50 человек","Продуктовая","Blockchain, Security"
73,"Киев",7200,720,"Senior Software Engineer",6,1,"Swift",,26,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 10 человек","Продуктовая","E-commerce"
