"N","Город","Зарплата.в.месяц","Изменение.зарплаты.за.12.месяцев","Должность","exp","current_job_exp","Язык.программирования","Специализация","Возраст","Пол","Образование","Университет","Еще.студент","Уровень.английского","Размер.компании","Тип.компании","Предметная.область"
"1997","Харьков",890,290,"Software Engineer",1.5,0.5,"Swift","",29,"мужской","Высшее","Другой вуз","False","ниже среднего","до 1000 человек","Аутсорсинговая","iOS"
"1998","Киев",2400,1500,"Software Engineer",3,0.5,"C#/.NET","",23,"мужской","Незаконченное высшее","ДонНТУ","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка"
"1999","Киев",3500,700,"Senior Software Engineer",4,4,"C++","",25,"мужской","Незаконченное высшее","НТУУ «КПИ»","False","продвинутый","свыше 1000 человек","Аутсорсинговая","Embedded,Другое"
"2000","Днепр",540,140,"Junior Software Engineer",1,1,"Java","",22,"мужской","Высшее","ДНУ им. Гончара","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"2001","Киев",3190,275,"Senior Software Engineer",10,9,"Java","",30,"мужской","Высшее","НАУ","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"2002","Харьков",3500,800,"Team lead",4,3,"","",32,"мужской","Высшее","НТУ «ХПИ»","False","ниже среднего","до 10 человек","Продуктовая","Веб-разработка"
"2003","Киев",1000,200,"DevOps",1,0.5,"","",29,"мужской","Высшее","ГУТ","False","ниже среднего","до 50 человек","Продуктовая","Другое"
"2004","Киев",2500,1200,"Software Engineer",1.5,0.25,"JavaScript","",23,"мужской","Два высших","КНУТД","True","средний","до 10 человек","Продуктовая","Веб-разработка"
"2005","Харьков",500,200,"Junior QA engineer",1.5,1.5,"","Manual QA",23,"мужской","Высшее","ХНУРЭ","False","элементарный","до 50 человек","Продуктовая","Desktop Applications,Мультимедиа"
"2006","Киев",4700,1200,"Technical Lead",6,2,"PHP","",31,"мужской","Два высших","ВНУ им. Даля","False","средний","до 200 человек","Продуктовая","Веб-разработка,Финансы и банки"
"2007","Львов",1000,200,"Copywriter",2,1,"","",32,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"2008","Львов",2500,500,"QA engineer",3,0,"","General QA",24,"мужской","Высшее","ЛНУ им. Франко","False","средний","до 50 человек","Продуктовая","Корпоративные системы,Другое"
"2009","Львов",600,300,"HR",1,1,"","",23,"женский","Высшее","Другой вуз","False","выше среднего","до 200 человек","Аутсорсинговая","Другое"
"2010","Киев",3200,3200,"Senior Software Engineer",5,0.5,"PHP","",27,"мужской","Высшее","ХАИ","False","выше среднего","до 200 человек","Продуктовая","Веб-разработка,eCommerce"
"2011","Киев",4600,1000,"Senior Software Engineer",6,2,"PHP","",31,"мужской","Два высших","ВНУ им. Даля","False","средний","до 200 человек","Продуктовая","Веб-разработка,Финансы и банки"
"2012","Киев",4350,2500,"Senior Software Engineer",6,0.25,"Scala","",28,"мужской","Высшее","ХНУРЭ","False","выше среднего","до 50 человек","Аутсорсинговая","Другое"
"2013","Харьков",2000,800,"QA engineer",3,1,"","General QA",33,"мужской","Высшее","ХНУРЭ","False","средний","до 200 человек","Продуктовая","Веб-разработка,Embedded"
"2014","Другой",1800,0,"Software Engineer",3,1,"1С","",29,"мужской","Высшее","НГУ [Днепропетровск]","False","средний","до 50 человек","Другая","Финансы и банки,Корпоративные системы"
"2015","Днепр",2500,500,"Project manager",8,0.25,"","",28,"мужской","Высшее","ДНУ им. Гончара","False","средний","свыше 1000 человек","Аутстаффинговая","Desktop Applications,Веб-разработка"
"2016","Харьков",800,200,"Business analyst",1,0.5,"","",23,"мужской","Высшее","ХАИ","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"2017","Днепр",4000,1000,"Senior Software Engineer",7,1,"Java","",29,"мужской","Высшее","ДНУЖТ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Другое"
"2018","Днепр",900,600,"Business analyst",1.5,0,"","",25,"мужской","Высшее","ДНУЖТ","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка"
"2019","Днепр",400,0,"Sales manager",5,3,"","",25,"мужской","Высшее","ДНУ им. Гончара","False","выше среднего","до 200 человек","Аутсорсинговая","Системное программирование,Корпоративные системы"
"2020","Киев",3200,200,"Software Engineer",7,3,"PHP","",29,"мужской","Высшее","ЧГУ им. Петра Могилы","False","средний","до 200 человек","Продуктовая","Веб-разработка,Корпоративные системы"
"2021","Днепр",2500,500,"Senior Software Engineer",5,4,"Python","",35,"мужской","Высшее","ДНУ им. Гончара","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
