"Город","Зарплата.в.месяц","Изменение.зарплаты","Должность","exp","current_job_exp","Язык.программирования","Специализация","Возраст","Пол","Образование","Еще.студент","Уровень.английского","Размер.компании","Тип.компании","Предметная.область"
"162","Киев",3100,600,"Software Engineer",3.5,3,"Java","",23,"мужской","Высшее","False","выше среднего","до 1000 человек","Аутсорсинговая","Android"
"163","Житомир",2800,150,"Software Engineer",4,3,"Python","",23,"мужской","Высшее","False","средний","до 10 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"164","Львов",700,400,"Junior Software Engineer",1.5,1.5,"Other","",22,"мужской","Высшее","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"165","Днепр.",760,300,"Junior Software Engineer",2,1.75,"Java","",23,"мужской","Высшее","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"166","Харьков",3500,0,"Technical Lead",10,3.5,"Java","",34,"мужской","Высшее","False","выше среднего","до 200 человек","Аутстаффинговая","Корпоративные системы"
"167","Николаев",1000,0,"Software Engineer",4,2.5,"Objective-C","",26,"мужской","Высшее","False","средний","до 50 человек","Продуктовая","iOS"
"168","Киев",1200,300,"Software Engineer",4,0,"Java","",27,"мужской","Высшее","False","элементарный","до 50 человек","Стартап","Android"
"169","Днепр.",1700,500,"Support",1.75,1.75,"","",22,"женский","Высшее","False","продвинутый","до 200 человек","Продуктовая","Веб-разработка,Корпоративные системы"
"170","Киев",3000,400,"Senior Software Engineer",8.5,2,"SQL","",27,"мужской","Высшее","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Финансы и банки"
"171","Днепр.",1000,500,"Sales manager",1.75,1.75,"","",24,"мужской","Два высших","False","средний","до 1000 человек","Продуктовая","Android,iOS"
"172","Харьков",2000,200,"Senior QA engineer",8,3,"","General QA",25,"мужской","Высшее","False","средний","до 200 человек","Аутстаффинговая","Веб-разработка,Корпоративные системы"
"173","Киев",2500,0,"Software Engineer",2,0.25,"SQL","",25,"мужской","Высшее","False","выше среднего","до 1000 человек","Аутсорсинговая","Финансы и банки"
"174","Киев",3000,1000,"Software Engineer",4,3,"Objective-C","",26,"мужской","Высшее","False","выше среднего","до 50 человек","Аутсорсинговая","iOS"
"175","Харьков",3200,0,"Senior Software Engineer",10,0.75,"Ruby/Rails","",30,"мужской","Высшее","False","ниже среднего","до 200 человек","Аутсорсинговая","Веб-разработка"
"176","Одесса",4900,400,"Technical Lead",8,1.5,"JavaScript","",28,"мужской","Незаконченное высшее","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка,Корпоративные системы"
"177","Киев",3200,700,"Senior QA engineer",3.5,0.25,"","General QA",25,"мужской","Два высших","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
"178","Киев",1500,0,"Software Engineer",1.75,0.75,"C#/.NET","",41,"мужской","Два высших","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"179","Харьков",436,136,"Junior QA engineer",0.75,0.75,"","Manual QA",23,"женский","Высшее","False","средний","до 1000 человек","Аутсорсинговая","Веб-разработка"
"180","Днепр.",2500,500,"Senior Software Engineer",2.5,2.5,"Java","",24,"женский","Высшее","False","средний","до 1000 человек","Другая","Финансы и банки"
"181","Донецк",3325,300,"Senior Software Engineer",7,2,"PHP","",28,"мужской","Незаконченное высшее","False","средний","до 1000 человек","Аутсорсинговая","Веб-разработка"
"182","Киев",1500,600,"Software Engineer",3.5,1.5,"C#/.NET","",25,"мужской","Высшее","False","продвинутый","свыше 1000 человек","Аутстаффинговая","Корпоративные системы,Мультимедиа"
"183","Черновцы",1300,300,"Software Engineer",2.5,2,"C#/.NET","",22,"мужской","Высшее","False","средний","до 10 человек","Аутсорсинговая","Веб-разработка"
"184","Николаев",2100,400,"Software Engineer",3,2,"Java","",25,"мужской","Незаконченное высшее","True","ниже среднего","до 50 человек","Аутстаффинговая","Android"
"185","Киев",700,50,"Software Engineer",2,0.75,"C#/.NET","",26,"мужской","Высшее","False","ниже среднего","до 50 человек","Другая","Финансы и банки"
"186","Киев",5225,1500,"Technical Lead",4.5,1.25,"Java","",29,"мужской","Два высших","False","ниже среднего","свыше 1000 человек","Аутстаффинговая","Android,Мультимедиа"
"187","Харьков",1200,400,"Верстальщик",3,1.5,"","",28,"мужской","Высшее","False","средний","свыше 1000 человек","Продуктовая","Веб-разработка"
"188","Донецк",1700,300,"Software Engineer",3,3,"Java","",25,"мужской","Высшее","False","выше среднего","до 10 человек","Продуктовая","Desktop Applications,Системное программирование"
"189","Киев",2090,400,"Software Engineer",2.5,1,"Java","",25,"мужской","Высшее","False","выше среднего","до 1000 человек","Аутстаффинговая","Gamedev"
"190","Симферополь",1500,0,"DBA / Администратор баз данных",5,2,"","",28,"женский","Высшее","False","ниже среднего","до 50 человек","Аутстаффинговая","Другое"
"191","Львов",1200,400,"Software Engineer",2.5,2.5,"SQL","",24,"мужской","Высшее","False","средний","свыше 1000 человек","Аутсорсинговая","eCommerce"
"192","Киев",3300,400,"Team lead",4,2,"","",25,"мужской","Высшее","False","средний","до 50 человек","Продуктовая","Веб-разработка,eCommerce"
"193","Днепр.",3500,500,"Team lead",7.5,4,"","",26,"мужской","Высшее","False","выше среднего","свыше 1000 человек","Продуктовая","Финансы и банки,Другое"
"194","Киев",3000,0,"Technical Lead",10,0,"Ruby/Rails","",35,"мужской","Высшее","False","средний","до 10 человек","Аутсорсинговая","Android,Веб-разработка"
