"city","experience","salary","position","freq"
"Івано-Франківськ","4-6 років","4000 - 4500","Program Manager",1
"Івано-Франківськ","4-6 років","4000 - 4500","Project Manager",1
"Івано-Франківськ","4-6 років","4000 - 4500","Security Specialist",1
"Івано-Франківськ","4-6 років","4500 - 5000","Business Analyst",1
"Івано-Франківськ","4-6 років","4500 - 5000","Data Scientist",1
"Івано-Франківськ","4-6 років","4500 - 5000","Project Manager",1
"Івано-Франківськ","4-6 років","500 - 1000","Support",1
"Івано-Франківськ","4-6 років","5500 - 6000","DevOps Engineer",1
"Івано-Франківськ","4-6 років","5500 - 6000","Scrum Master",1
"Івано-Франківськ","4-6 років","6500 +","CEO, (co-) founder",1
"Івано-Франківськ","4-6 років","6500 +","Director of Engineering",2
"Івано-Франківськ","7-10 років","0 - 500","Technical writer",1
"Івано-Франківськ","7-10 років","1500 - 2000","Illustrator",1
"Івано-Франківськ","7-10 років","1500 - 2000","UI / UX Designer",1
"Івано-Франківськ","7-10 років","2000 - 2500","Support",2
"Івано-Франківськ","7-10 років","2000 - 2500","SysAdmin",1
"Івано-Франківськ","7-10 років","2500 - 3000","Digital Marketing Manager",1
"Івано-Франківськ","7-10 років","2500 - 3000","Project Manager",1
"Івано-Франківськ","7-10 років","2500 - 3000","Talent Acquisition Manager",1
"Івано-Франківськ","7-10 років","3000 - 3500","Chief Marketing Officer (CMO)",1
"Івано-Франківськ","7-10 років","3500 - 4000","Product Manager",1
"Івано-Франківськ","7-10 років","4000 - 4500","CEO, (co-) founder",1
"Івано-Франківськ","7-10 років","4000 - 4500","Product Designer",1
"Івано-Франківськ","7-10 років","4500 - 5000","Business Analyst",2
"Івано-Франківськ","7-10 років","4500 - 5000","Program Director",1
"Івано-Франківськ","7-10 років","6000 - 6500","CTO",1
"Івано-Франківськ","7-10 років","6000 - 6500","SysAdmin",1
"Івано-Франківськ","7-10 років","6500 +","DevOps Engineer",3
"Івано-Франківськ","7-10 років","6500 +","Machine Learning Engineer",1
"Івано-Франківськ","До року","0 - 500","DevOps Engineer",1
"Івано-Франківськ","До року","0 - 500","Talent Researcher / Sourcer",2
"Івано-Франківськ","До року","1000 - 1500","Business Analyst",1
"Івано-Франківськ","До року","1000 - 1500","Data Analyst",1
"Івано-Франківськ","До року","1000 - 1500","Data Scientist",1
"Івано-Франківськ","До року","1000 - 1500","DevOps Engineer",1
"Івано-Франківськ","До року","1000 - 1500","Support",1
"Івано-Франківськ","До року","1500 - 2000","Product Manager",1
"Івано-Франківськ","До року","1500 - 2000","Project Manager",1
"Івано-Франківськ","До року","3000 - 3500","Product Manager",1
"Івано-Франківськ","До року","4000 - 4500","Product Owner",1
"Івано-Франківськ","До року","500 - 1000","Business Analyst",1
"Івано-Франківськ","До року","500 - 1000","Data Analyst",1
"Івано-Франківськ","До року","500 - 1000","DevOps Engineer",1
"Івано-Франківськ","До року","500 - 1000","Game Designer",1
"Івано-Франківськ","До року","500 - 1000","Game Developer",2
"Івано-Франківськ","До року","500 - 1000","Talent Researcher / Sourcer",1
"Інше","1-3 роки","0 - 500","2D Artist",1
"Інше","1-3 роки","0 - 500","Chief Marketing Officer (CMO)",1
"Інше","1-3 роки","0 - 500","Copywriter",1
"Інше","1-3 роки","0 - 500","DevOps Engineer",1
"Інше","1-3 роки","0 - 500","Digital Marketing Manager",1
"Інше","1-3 роки","0 - 500","ERP/CRM",1
"Інше","1-3 роки","0 - 500","Game Developer",1
"Інше","1-3 роки","0 - 500","Graphic Designer",1
"Інше","1-3 роки","0 - 500","HR Manager",2
"Інше","1-3 роки","0 - 500","HTML Coder",3
"Інше","1-3 роки","0 - 500","Project Manager",1
"Інше","1-3 роки","0 - 500","Recruiter",6
"Інше","1-3 роки","0 - 500","Sales Manager",2
"Інше","1-3 роки","0 - 500","Security Specialist",1
"Інше","1-3 роки","0 - 500","SMM Manager",1
"Інше","1-3 роки","0 - 500","Support",2
"Інше","1-3 роки","0 - 500","SysAdmin",2
"Інше","1-3 роки","0 - 500","Talent Researcher / Sourcer",2
"Інше","1-3 роки","0 - 500","UI / UX Designer",2
"Інше","1-3 роки","1000 - 1500","2D Artist",3
"Інше","1-3 роки","1000 - 1500","3D Artist",3
"Інше","1-3 роки","1000 - 1500","Business Analyst",11
"Інше","1-3 роки","1000 - 1500","CEO, (co-) founder",1
"Інше","1-3 роки","1000 - 1500","Computer Vision Engineer",1
"Інше","1-3 роки","1000 - 1500","Copywriter",1
"Інше","1-3 роки","1000 - 1500","Customer Success",5
"Інше","1-3 роки","1000 - 1500","Data Analyst",5
"Інше","1-3 роки","1000 - 1500","Data Scientist",5
"Інше","1-3 роки","1000 - 1500","Delivery Manager",1
"Інше","1-3 роки","1000 - 1500","DevOps Engineer",8
"Інше","1-3 роки","1000 - 1500","Digital Marketing Manager",2
"Інше","1-3 роки","1000 - 1500","Email Marketing Specialist",1
"Інше","1-3 роки","1000 - 1500","ERP/CRM",1
"Інше","1-3 роки","1000 - 1500","Game Developer",4
"Інше","1-3 роки","1000 - 1500","Graphic Designer",5
"Інше","1-3 роки","1000 - 1500","HR Business Partner",2
"Інше","1-3 роки","1000 - 1500","HR Director",1
"Інше","1-3 роки","1000 - 1500","HR Manager",5
"Інше","1-3 роки","1000 - 1500","HTML Coder",1
"Інше","1-3 роки","1000 - 1500","Machine Learning Engineer",1
"Інше","1-3 роки","1000 - 1500","Marketing Manager",2
"Інше","1-3 роки","1000 - 1500","Other",1
"Інше","1-3 роки","1000 - 1500","People partner / Happiness manager",4
"Інше","1-3 роки","1000 - 1500","PR Manager",2
"Інше","1-3 роки","1000 - 1500","Product Analyst",1
"Інше","1-3 роки","1000 - 1500","Product Designer",6
"Інше","1-3 роки","1000 - 1500","Product Manager",2
"Інше","1-3 роки","1000 - 1500","Product Marketing Manager",1
"Інше","1-3 роки","1000 - 1500","Product Owner",2
"Інше","1-3 роки","1000 - 1500","Project Manager",26
"Інше","1-3 роки","1000 - 1500","Recruiter",21
"Інше","1-3 роки","1000 - 1500","Sales Manager",3
"Інше","1-3 роки","1000 - 1500","Site Reliability Engineer",1
"Інше","1-3 роки","1000 - 1500","SMM Manager",1
"Інше","1-3 роки","1000 - 1500","Support",10
"Інше","1-3 роки","1000 - 1500","Talent Acquisition Manager",3
"Інше","1-3 роки","1000 - 1500","Talent Researcher / Sourcer",3
"Інше","1-3 роки","1000 - 1500","Technical writer",1
"Інше","1-3 роки","1000 - 1500","UI / UX Designer",7
"Інше","1-3 роки","1000 - 1500","Web Designer",2
"Інше","1-3 роки","1500 - 2000","2D Artist",1
"Інше","1-3 роки","1500 - 2000","3D Artist",1
"Інше","1-3 роки","1500 - 2000","BI Analyst",3
"Інше","1-3 роки","1500 - 2000","Business Analyst",10
"Інше","1-3 роки","1500 - 2000","CEO, (co-) founder",1
"Інше","1-3 роки","1500 - 2000","Computer Vision Engineer",1
"Інше","1-3 роки","1500 - 2000","Copywriter",1
"Інше","1-3 роки","1500 - 2000","Customer Success",1
"Інше","1-3 роки","1500 - 2000","Data Analyst",2
"Інше","1-3 роки","1500 - 2000","Data Scientist",1
"Інше","1-3 роки","1500 - 2000","Delivery Manager",1
"Інше","1-3 роки","1500 - 2000","DevOps Engineer",3
"Інше","1-3 роки","1500 - 2000","Digital Marketing Manager",4
"Інше","1-3 роки","1500 - 2000","Game Developer",3
"Інше","1-3 роки","1500 - 2000","HR Business Partner",1
"Інше","1-3 роки","1500 - 2000","HR Director",1
"Інше","1-3 роки","1500 - 2000","HR Manager",4
"Інше","1-3 роки","1500 - 2000","HTML Coder",2
"Інше","1-3 роки","1500 - 2000","Link Builder",1
"Інше","1-3 роки","1500 - 2000","Machine Learning Engineer",2
"Інше","1-3 роки","1500 - 2000","Marketing Manager",2
"Інше","1-3 роки","1500 - 2000","Media Buyer",1
"Інше","1-3 роки","1500 - 2000","Other",2
"Інше","1-3 роки","1500 - 2000","People partner / Happiness manager",4
"Інше","1-3 роки","1500 - 2000","Product Analyst",3
"Інше","1-3 роки","1500 - 2000","Product Designer",2
"Інше","1-3 роки","1500 - 2000","Product Manager",5
"Інше","1-3 роки","1500 - 2000","Program Manager",1
"Інше","1-3 роки","1500 - 2000","Project Manager",11
"Інше","1-3 роки","1500 - 2000","Recruiter",9
"Інше","1-3 роки","1500 - 2000","Sales Manager",6
"Інше","1-3 роки","1500 - 2000","Scrum Master",1
"Інше","1-3 роки","1500 - 2000","Security Specialist",1
"Інше","1-3 роки","1500 - 2000","Site Reliability Engineer",2
"Інше","1-3 роки","1500 - 2000","SMM Manager",1
"Інше","1-3 роки","1500 - 2000","Support",10
"Інше","1-3 роки","1500 - 2000","SysAdmin",1
"Інше","1-3 роки","1500 - 2000","Talent Acquisition Manager",2
"Інше","1-3 роки","1500 - 2000","Technical writer",1
"Інше","1-3 роки","1500 - 2000","UI / UX Designer",4
"Інше","1-3 роки","1500 - 2000","Web Designer",1
"Інше","1-3 роки","2000 - 2500","2D Artist",1
"Інше","1-3 роки","2000 - 2500","Art Director",2
"Інше","1-3 роки","2000 - 2500","Business Analyst",9
"Інше","1-3 роки","2000 - 2500","Customer Success",1
"Інше","1-3 роки","2000 - 2500","Data Analyst",1
"Інше","1-3 роки","2000 - 2500","Data Engineer / Big Data Engineer",3
"Інше","1-3 роки","2000 - 2500","Data Scientist",1
"Інше","1-3 роки","2000 - 2500","DevOps Engineer",11
"Інше","1-3 роки","2000 - 2500","Digital Marketing Manager",1
"Інше","1-3 роки","2000 - 2500","Employer Brand Manager",1
"Інше","1-3 роки","2000 - 2500","Game Developer",4
"Інше","1-3 роки","2000 - 2500","Machine Learning Engineer",1
"Інше","1-3 роки","2000 - 2500","Marketing Manager",2
"Інше","1-3 роки","2000 - 2500","Other",1
"Інше","1-3 роки","2000 - 2500","Product Analyst",1
"Інше","1-3 роки","2000 - 2500","Product Manager",3
"Інше","1-3 роки","2000 - 2500","Product Marketing Manager",1
"Інше","1-3 роки","2000 - 2500","Product Owner",1
"Інше","1-3 роки","2000 - 2500","Program Manager",1
"Інше","1-3 роки","2000 - 2500","Project Manager",19
"Інше","1-3 роки","2000 - 2500","Recruiter",3
"Інше","1-3 роки","2000 - 2500","Sales Manager",3
"Інше","1-3 роки","2000 - 2500","SEO Specialist",1
"Інше","1-3 роки","2000 - 2500","Support",1
"Інше","1-3 роки","2000 - 2500","SysAdmin",1
"Інше","1-3 роки","2000 - 2500","Talent Acquisition Manager",1
"Інше","1-3 роки","2000 - 2500","Talent Researcher / Sourcer",1
"Інше","1-3 роки","2000 - 2500","Technical writer",1
"Інше","1-3 роки","2000 - 2500","UI / UX Designer",2
"Інше","1-3 роки","2500 - 3000","Business Analyst",9
"Інше","1-3 роки","2500 - 3000","Customer Success",1
"Інше","1-3 роки","2500 - 3000","Data Analyst",1
"Інше","1-3 роки","2500 - 3000","Data Engineer / Big Data Engineer",2
"Інше","1-3 роки","2500 - 3000","Data Scientist",1
"Інше","1-3 роки","2500 - 3000","Delivery Manager",1
"Інше","1-3 роки","2500 - 3000","DevOps Engineer",3
"Інше","1-3 роки","2500 - 3000","Game Designer",1
"Інше","1-3 роки","2500 - 3000","Game Developer",6
"Інше","1-3 роки","2500 - 3000","HR Manager",2
"Інше","1-3 роки","2500 - 3000","Marketing Manager",1
"Інше","1-3 роки","2500 - 3000","Product Analyst",1
"Інше","1-3 роки","2500 - 3000","Product Manager",7
"Інше","1-3 роки","2500 - 3000","Product Owner",2
"Інше","1-3 роки","2500 - 3000","Project Manager",9
"Інше","1-3 роки","2500 - 3000","Recruiter",1
"Інше","1-3 роки","2500 - 3000","Scrum Master",1
"Інше","1-3 роки","2500 - 3000","Talent Acquisition Manager",1
"Інше","1-3 роки","3000 - 3500","Account Manager",1
